41.370754,33.56828,48.374985,30.319103,54.949898,30.893955,59.78453,36.098362,54.02658,36.285282,47.422745,35.493744,82.69964,40.379673,88.13905,38.227695,93.2348,39.80642,96.06143,44.76467,91.972916,44.819386,86.83033,43.186214
40.945427,33.220898,47.995426,30.0292,54.642467,30.800402,59.339592,36.191017,53.669006,36.36021,46.963375,35.52798,82.19052,40.565712,87.537796,38.29619,92.56412,39.78644,95.13898,44.712402,91.330376,45.02827,86.29896,43.440853
40.651703,33.404716,47.54785,30.078146,54.280178,30.732573,58.977684,36.142715,53.352222,36.472366,46.58221,35.685387,81.97565,40.528053,87.351715,38.20186,92.398575,39.656456,94.90075,44.62133,91.26056,44.978134,86.17274,43.38089
41.687588,32.76848,48.44385,29.639357,54.83653,30.38592,59.385025,35.624,53.954464,35.73954,47.482758,34.9124,82.25808,39.845985,87.545296,37.605606,92.54183,39.10257,95.10427,44.07981,91.27477,44.250877,86.281944,42.652107
41.810448,33.16607,48.314777,29.951065,54.649845,30.590424,59.42798,35.863655,53.791664,36.106163,47.338566,35.372303,81.65357,40.162716,87.19074,37.764664,92.29961,39.288708,94.89648,44.272816,91.04406,44.54611,85.83803,42.916122
32.366474,34.99617,38.160835,30.531248,44.930107,30.99793,49.98066,36.46914,44.357338,37.04439,37.620663,36.73287,73.15926,39.035408,79.30311,35.119778,85.508125,36.024143,89.16343,41.334095,84.800865,41.86533,78.600525,40.872753
33.179466,34.436855,39.08306,30.1874,45.85443,30.481709,51.12744,35.97172,45.450115,36.59001,38.58943,36.402164,73.348015,38.243156,79.96594,34.3634,86.15544,35.388176,90.00091,40.73928,85.3224,41.120224,79.099655,40.044964
31.975801,34.836514,37.886345,30.876654,44.819378,31.193964,50.361668,36.382797,44.52621,36.64288,37.482815,36.47612,72.252335,38.894207,78.87422,35.455643,85.19191,36.460194,89.18708,41.437233,84.497086,41.57052,78.12495,40.55391
29.738771,35.14005,35.518803,30.533667,42.51634,30.899408,47.92874,36.590916,42.11795,36.890247,34.97775,36.688343,71.88206,38.936172,78.07436,35.263206,84.376175,36.161343,88.47528,41.415104,83.89025,41.744564,77.467995,40.76267
29.763016,35.065773,35.390182,30.749226,42.436905,31.039005,47.844147,36.411728,41.986343,36.76557,34.87181,36.60603,71.70726,38.844315,78.14557,35.547207,84.43541,36.61791,88.5094,41.67982,83.76774,41.85775,77.34652,40.68807
29.597721,35.37221,35.16913,31.169048,42.013176,31.424503,47.234272,36.29228,41.613667,36.95502,34.772022,36.85771,71.4134,38.65455,77.81278,35.688225,83.922325,36.836277,88.17568,41.737602,83.21459,41.843517,76.98522,40.585587
28.255184,35.55651,33.953564,31.795582,40.663033,32.195873,45.994625,36.91761,40.12105,37.613274,33.331295,37.309834,70.61496,39.33476,76.97443,36.213333,83.13405,37.190346,87.77057,41.774048,82.62441,42.299274,76.25184,41.26747
27.268677,36.07981,32.951233,31.876614,39.458176,32.103886,44.625458,37.369484,39.00515,38.051964,32.3742,37.83033,68.70469,39.80156,75.083694,36.061893,81.28674,36.967632,85.96967,42.0217,80.770164,42.599663,74.37331,41.588314
27.154812,36.887337,32.38394,32.545067,38.60309,32.66933,43.77628,37.476456,38.307243,38.447124,32.00344,38.39168,68.796486,39.04041,74.67573,35.493057,80.613716,36.219063,85.30628,40.805927,80.34867,41.59429,74.27574,40.83096
26.395649,36.791515,31.66206,32.517807,37.88092,32.530308,43.152355,37.482944,37.64936,38.307034,31.281502,38.26906,68.23129,38.99092,74.367096,35.404694,80.4144,36.210415,85.03028,40.860844,80.032166,41.67753,73.78964,40.796524
27.168427,37.047333,32.265533,32.566677,38.719803,32.573963,44.21348,37.82323,38.38581,38.612316,31.91684,38.540905,68.34474,39.328056,74.58232,35.544323,80.92142,36.288155,85.39256,41.20682,80.51927,42.092957,73.99967,41.187344
26.262016,37.14492,31.30912,32.868988,37.57081,32.95989,43.084366,37.9738,37.171753,38.668453,30.876236,38.54873,67.891525,38.99122,73.651344,35.425278,79.87111,36.040787,84.514824,40.4612,79.47795,41.338226,73.18522,40.54065
26.17316,37.048176,31.418198,32.851925,37.531796,32.85559,43.479687,37.65529,37.30703,38.366444,31.082066,38.225067,67.11053,38.80179,73.26716,35.413113,79.520645,36.06401,84.32055,40.473488,79.02778,41.19963,72.64986,40.30641
24.928198,37.68414,30.355062,33.10764,36.611614,33.09419,42.455498,38.216305,36.487003,38.89599,30.15962,38.84017,65.841736,39.113903,72.14062,35.125923,78.45634,35.751358,83.31127,40.593185,78.10156,41.38644,71.67072,40.532063
23.920776,38.44438,29.5332,33.86712,36.041763,33.76546,41.749374,38.72958,35.815178,39.723793,29.3595,39.736816,66.57772,39.745846,73.10129,35.82098,79.649765,36.46182,84.610855,41.28288,79.28965,42.29704,72.65321,41.45249
23.101908,38.98154,28.444286,34.85745,34.66491,34.803646,40.139385,39.12298,34.320072,40.22376,28.131985,40.200844,65.261734,39.89878,71.36846,36.43741,77.49512,37.02501,82.243515,41.189514,77.13978,42.34465,70.81327,41.55346
22.664154,39.035053,27.900665,34.83272,34.117996,34.731945,39.62437,38.996426,33.77337,40.27289,27.560184,40.297684,64.6591,39.384678,70.94069,35.863693,77.17078,36.390038,82.012985,40.68591,76.78055,41.907494,70.38344,41.106445
